Date,Time,1RSS(dB),RQly(%),RSNR(dB),TPWR(mW),RxBt(V),Capa(mAh),Watt(W),Vc(V),Rud,Ele,Thr,Ail,P1,SA,SB,SC,SD,SE,LSW,CH1(us),CH2(us),CH3(us),CH4(us),CH5(us),CH6(us),CH7(us),CH8(us),CH9(us),CH10(us),CH11(us),CH12(us),CH13(us),CH14(us),CH15(us),CH16(us),CH17(us),CH18(us),CH19(us),CH20(us),CH21(us),CH22(us),CH23(us),CH24(us),CH25(us),CH26(us),CH27(us),CH28(us),CH29(us),CH30(us),CH31(us),CH32(us),TxBat(V)
2026-05-11,04:43:40.850,-25,100,12,10,0.8,0,0.0,0.15,1,-2,452,1,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:40.950,-25,100,12,10,0.8,0,0.0,0.15,1,-2,452,1,978,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.050,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,1,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.150,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,1,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.250,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,1,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.350,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,1,979,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.450,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,0,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.550,-25,100,12,10,0.8,0,0.0,0.15,1,-2,452,1,979,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.650,-25,100,12,10,0.8,0,0.0,0.15,2,-1,452,1,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.750,-25,100,12,10,0.8,0,0.0,0.15,1,-2,452,1,978,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.850,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,1,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:41.950,-25,100,12,10,0.8,0,0.0,0.15,1,-2,452,1,979,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.050,-25,100,12,10,0.8,0,0.0,0.15,1,-2,452,1,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.150,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,1,979,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.250,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,1,977,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.350,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,1,978,-1,0,0,1,-1,0x0000000000000000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.450,-25,100,12,10,0.8,0,0.0,0.15,2,-1,452,1,977,-1,0,0,1,-1,0x0000000000001800,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.550,-25,100,12,10,0.8,0,0.0,0.15,1,-1,452,0,978,-1,0,0,1,-1,0x0000000000001800,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.650,-25,100,12,10,0.8,0,0.0,0.15,1,-2,452,1,977,-1,0,0,1,-1,0x0000000000001800,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.750,-38,98,12,10,0.8,0,0.0,0.15,1,-2,452,0,978,-1,0,0,1,-1,0x0000000000001800,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.850,-38,98,12,10,21.5,0,2.1,3.55,1,-1,452,1,977,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:42.950,-28,100,12,10,21.5,0,2.1,3.55,1,-1,452,0,979,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.050,-28,100,12,10,21.5,0,2.1,3.55,1,-2,452,1,977,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.150,-28,100,12,10,21.5,0,2.1,3.55,1,-1,452,0,979,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.250,-28,100,12,10,21.5,0,2.1,3.55,1,-1,452,1,977,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.350,-28,100,12,10,21.5,0,2.1,3.55,1,-1,452,1,986,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.450,-30,100,12,10,21.5,0,2.1,3.55,1,-1,452,0,981,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.550,-30,100,12,10,21.5,0,2.1,3.55,-1,-2,454,1,985,-1,0,0,1,-1,0x0000000000002000,1500,1500,1724,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.650,-31,100,12,10,21.5,0,2.1,3.55,-5,-1,455,1,1020,-1,0,0,1,-1,0x0000000000002000,1500,1500,1724,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.750,-31,100,12,10,21.5,0,2.1,3.55,-4,-2,455,0,982,-1,0,0,1,-1,0x0000000000002000,1500,1500,1724,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.850,-31,100,12,10,21.5,0,2.1,3.55,0,-2,453,1,980,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:43.950,-31,100,12,10,21.5,0,2.1,3.55,-1,-1,454,1,1003,-1,0,0,1,-1,0x0000000000002000,1500,1500,1724,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.050,-31,100,12,10,21.5,0,2.1,3.55,-1,-1,453,0,980,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.150,-35,100,12,10,21.5,0,2.1,3.55,0,-1,453,0,974,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.250,-35,100,12,10,21.5,0,2.1,3.55,0,-2,453,0,993,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.350,-30,100,12,10,21.5,0,2.1,3.55,0,-1,453,1,982,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.450,-30,100,12,10,21.5,0,2.1,3.55,-1,-2,453,0,993,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.550,-30,100,12,10,21.5,0,2.1,3.55,0,-1,453,0,980,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.650,-30,100,12,10,21.5,0,2.1,3.55,1,-2,452,0,979,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.750,-30,100,12,10,21.5,0,2.1,3.55,1,-2,452,0,979,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.850,-26,100,12,10,21.5,0,2.1,3.55,1,-1,452,1,977,-1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,988,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:44.950,-26,100,12,10,21.5,0,2.1,3.55,2,-1,452,0,979,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.050,-26,100,12,10,21.5,0,2.1,3.55,2,-1,452,1,977,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.150,-26,100,12,10,21.5,0,2.1,3.55,1,-1,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.250,-26,100,12,10,21.5,0,2.1,3.55,1,-2,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.350,-26,100,12,10,21.5,0,2.1,3.55,1,-1,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.450,-26,100,12,10,21.5,0,8.6,3.55,1,-1,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.550,-26,100,12,10,21.5,0,8.6,3.55,1,-1,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.650,-26,100,12,10,21.5,0,15.0,3.55,1,-1,452,1,977,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.750,-26,100,12,10,21.5,0,15.0,3.55,1,-2,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.850,-30,100,12,10,21.5,0,15.0,3.55,1,-2,452,0,977,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:45.950,-30,100,12,10,21.5,0,15.0,3.55,1,-2,452,0,979,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.050,-30,100,12,10,21.5,0,15.0,3.55,1,-2,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.150,-30,100,12,10,21.5,0,17.2,3.55,1,-1,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.250,-30,100,12,10,21.5,0,17.2,3.55,1,-2,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.350,-34,100,12,10,21.5,0,12.9,3.55,1,-1,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.450,-34,100,12,10,21.5,0,12.9,3.55,1,-1,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.550,-32,100,12,10,21.5,0,12.9,3.55,1,-1,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.650,-32,100,12,10,21.4,0,19.2,3.55,1,-1,452,1,979,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.750,-32,100,12,10,21.4,0,19.2,3.55,2,-1,452,1,980,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.850,-32,100,12,10,21.5,0,17.2,3.55,1,-1,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:46.950,-32,100,12,10,21.5,0,17.2,3.55,1,-1,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.050,-33,100,12,10,21.5,0,12.9,3.55,1,-2,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.150,-33,100,12,10,21.5,0,12.9,3.55,1,-1,452,0,977,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.250,-30,100,12,10,21.5,0,12.9,3.55,1,-1,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.350,-30,100,12,10,21.5,0,8.6,3.55,1,-1,452,1,979,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.450,-30,100,12,10,21.5,0,8.6,3.55,1,-1,452,1,979,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.550,-30,100,12,10,21.5,0,12.9,3.55,1,-1,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.650,-30,100,12,10,21.5,0,12.9,3.55,1,-1,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.750,-32,100,12,10,21.5,0,10.7,3.55,1,-2,452,0,977,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.850,-32,100,12,10,21.5,0,10.7,3.55,1,-1,452,1,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:47.950,-33,100,12,10,21.5,0,10.7,3.55,1,-1,452,0,977,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.050,-33,100,12,10,21.5,0,4.3,3.55,1,-2,452,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1723,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.150,-33,100,12,10,21.5,0,4.3,3.55,1,-1,451,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,1722,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.250,-30,100,12,10,21.5,0,4.3,3.55,3,-2,-1021,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.350,-30,100,12,10,21.5,0,4.3,3.55,3,-1,-1020,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,990,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.450,-28,100,12,10,21.5,0,4.3,3.55,2,-1,-1016,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,993,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.550,-28,100,12,10,21.5,0,6.4,3.55,2,-1,-1015,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,993,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.650,-28,100,12,10,21.5,0,6.4,3.55,2,-1,-1015,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,993,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.750,-28,100,12,10,21.5,0,6.4,3.55,2,-1,-1015,0,977,1,0,0,1,-1,0x0000000000002000,1500,1500,993,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
2026-05-11,04:43:48.850,-28,100,12,10,21.5,0,6.4,3.55,2,-2,-1015,0,978,1,0,0,1,-1,0x0000000000002000,1500,1500,993,1500,2012,1500,1500,988,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,1500,7.9
